target,surrogate,bulk_R2,bulk_coincident_recovery,bulk,coincident count,bin_r2,bin_target/surrogate_ratio,bin_coincident_recovery
KAY-F021,KAY-F022,0.93870302,0.223256204,all,47934,0.93870302,1.028515555,0.223256204
KAY-F021,KAY-F023,0.935505967,0.244834749,all,52567,0.935505967,0.987542615,0.244834749
KAY-F021,KAY-F023,0.935505967,0.244834749,all,52567,0.935505967,0.987542615,0.244834749
KAY-F021,KAY-G006,0.932670789,0.081023176,all,17384,0.932625228,1.039184973,0.082686847
KAY-F021,KAY-G006,0.932670789,0.081023176,all,17384,0.932625228,1.039184973,0.082686847
KAY-F021,KAY-E011,0.931260192,0.084763209,all,18199,0.931260192,1.056096298,0.084763209
KAY-F021,KAY-E011,0.931260192,0.084763209,all,18199,0.931260192,1.056096298,0.084763209
KAY-F021,KAY-H019,0.929869002,0.156047395,all,33504,0.929869002,0.991539274,0.156047395
KAY-F021,KAY-H019,0.929869002,0.156047395,all,33504,0.929869002,0.991539274,0.156047395
KAY-F022,KAY-F023,0.973836399,0.48928292,all,105051,0.973836399,0.955072976,0.48928292
KAY-F022,KAY-F023,0.973836399,0.48928292,all,105051,0.973836399,0.955072976,0.48928292
KAY-F022,KAY-E015,0.956515077,0.310976973,all,66768,0.956515077,0.952016292,0.310976973
KAY-F022,KAY-E015,0.956515077,0.310976973,all,66768,0.956515077,0.952016292,0.310976973
KAY-F022,KAY-F024,0.950835025,0.270283739,all,58031,0.950835025,0.981633655,0.270283739
KAY-F022,KAY-F024,0.950835025,0.270283739,all,58031,0.950835025,0.981633655,0.270283739
KAY-F022,KAY-E014,0.946956621,0.349448543,all,75028,0.946956621,0.973165364,0.349448543
KAY-F022,KAY-E014,0.946956621,0.349448543,all,75028,0.946956621,0.973165364,0.349448543
KAY-F022,KAY-F021,0.93870302,0.223256204,all,47934,0.93870302,0.972275038,0.223256204
KAY-F022,KAY-F021,0.93870302,0.223256204,all,47934,0.93870302,0.972275038,0.223256204
KAY-F022,KAY-E013,0.934345736,0.308960243,all,66335,0.934345736,0.994398297,0.308960243
KAY-F022,KAY-E013,0.934345736,0.308960243,all,66335,0.934345736,0.994398297,0.308960243
KAY-F022,KAY-F020,0.93196341,0.194132387,all,41681,0.93196341,0.942686248,0.194132387
KAY-F022,KAY-F020,0.93196341,0.194132387,all,41681,0.93196341,0.942686248,0.194132387
KAY-F022,KAY-H020,0.918468459,0.251718645,all,54045,0.918468459,0.956320436,0.251718645
KAY-F022,KAY-H020,0.918468459,0.251718645,all,54045,0.918468459,0.956320436,0.251718645
KAY-F022,KAY-E012,0.91428275,0.294619569,all,63256,0.91428275,1.042687535,0.294619569
KAY-F022,KAY-E012,0.91428275,0.294619569,all,63256,0.91428275,1.042687535,0.294619569
KAY-F022,KAY-I005,0.907777753,0.290800358,all,62436,0.907777753,1.002797347,0.290800358
KAY-F022,KAY-I005,0.907777753,0.290800358,all,62436,0.907777753,1.002797347,0.290800358
KAY-F023,KAY-F022,0.973836399,0.48928292,all,105051,0.973836399,1.04704041,0.48928292
KAY-F023,KAY-F022,0.973836399,0.48928292,all,105051,0.973836399,1.04704041,0.48928292
KAY-F023,KAY-F024,0.965504566,0.309584358,all,66469,0.965504566,1.021122518,0.309584358
KAY-F023,KAY-F024,0.965504566,0.309584358,all,66469,0.965504566,1.021122518,0.309584358
KAY-F023,KAY-E015,0.957035438,0.419899024,all,90154,0.957035438,0.999958891,0.419899024
KAY-F023,KAY-E015,0.957035438,0.419899024,all,90154,0.957035438,0.999958891,0.419899024
KAY-F023,KAY-E014,0.941998972,0.46091363,all,98960,0.941998972,1.024604721,0.46091363
KAY-F023,KAY-E014,0.941998972,0.46091363,all,98960,0.941998972,1.024604721,0.46091363
KAY-F023,KAY-F021,0.935505967,0.244834749,all,52567,0.935505967,1.012614529,0.244834749
KAY-F023,KAY-F021,0.935505967,0.244834749,all,52567,0.935505967,1.012614529,0.244834749
KAY-F023,KAY-E013,0.93242147,0.41345294,all,88770,0.93242147,1.048089183,0.41345294
KAY-F023,KAY-E013,0.93242147,0.41345294,all,88770,0.93242147,1.048089183,0.41345294
KAY-F023,KAY-F020,0.926659503,0.207290037,all,44506,0.926659503,0.986184334,0.207290037
KAY-F023,KAY-F020,0.926659503,0.207290037,all,44506,0.926659503,0.986184334,0.207290037
KAY-F023,KAY-H020,0.915834787,0.2692451,all,57808,0.915834787,0.995933967,0.2692451
KAY-F023,KAY-H020,0.915834787,0.2692451,all,57808,0.915834787,0.995933967,0.2692451
KAY-F023,KAY-E012,0.910712807,0.371912028,all,79851,0.910712807,1.095231001,0.371912028
KAY-F023,KAY-E012,0.910712807,0.371912028,all,79851,0.910712807,1.095231001,0.371912028
KAY-F023,KAY-I007,0.91044265,0.325103398,all,69801,0.91044265,1.04852831,0.325103398
KAY-F023,KAY-I007,0.91044265,0.325103398,all,69801,0.91044265,1.04852831,0.325103398
KAY-F024,KAY-F023,0.965504566,0.309584358,all,66469,0.965504566,0.979314414,0.309584358
KAY-F024,KAY-F023,0.965504566,0.309584358,all,66469,0.965504566,0.979314414,0.309584358
KAY-F024,KAY-F022,0.950835025,0.270283739,all,58031,0.950835025,1.018709979,0.270283739
KAY-F024,KAY-F022,0.950835025,0.270283739,all,58031,0.950835025,1.018709979,0.270283739
KAY-F024,KAY-E015,0.949065718,0.263846971,all,56649,0.949065718,0.981207801,0.263846971
KAY-F024,KAY-E015,0.949065718,0.263846971,all,56649,0.949065718,0.981207801,0.263846971
KAY-F024,KAY-E014,0.930169555,0.215398875,all,46247,0.930169555,1.001406945,0.215398875
KAY-F024,KAY-E014,0.930169555,0.215398875,all,46247,0.930169555,1.001406945,0.215398875
KAY-F024,KAY-F021,0.926727476,0.280358074,all,60194,0.926727476,0.993519026,0.280358074
KAY-F024,KAY-F021,0.926727476,0.280358074,all,60194,0.926727476,0.993519026,0.280358074
KAY-F024,KAY-E013,0.921589755,0.193769096,all,41603,0.921589755,1.028251576,0.193769096
KAY-F024,KAY-E013,0.921589755,0.193769096,all,41603,0.921589755,1.028251576,0.193769096
KAY-F024,KAY-G005,0.913219381,0.142945637,all,30691,0.913219381,1.071908868,0.142945637
KAY-F024,KAY-G005,0.913219381,0.142945637,all,30691,0.913219381,1.071908868,0.142945637
KAY-F024,KAY-G006,0.910857117,0.225137864,all,48308,0.910798562,1.053611628,0.229776588
KAY-F024,KAY-G006,0.910857117,0.225137864,all,48308,0.910798562,1.053611628,0.229776588
KAY-F024,KAY-H020,0.910653361,0.363002087,all,77938,0.910653361,0.979668819,0.363002087
KAY-F024,KAY-H020,0.910653361,0.363002087,all,77938,0.910653361,0.979668819,0.363002087
KAY-F024,KAY-C021,0.908237054,0.187667673,all,40293,0.908237054,1.044125276,0.187667673
KAY-F024,KAY-C021,0.908237054,0.187667673,all,40293,0.908237054,1.044125276,0.187667673
KAY-G001,KAY-G020,0.955361936,0.019715515,all,4233,0.955361936,1.0177438,0.019715515
KAY-G001,KAY-G020,0.955361936,0.019715515,all,4233,0.955361936,1.0177438,0.019715515
KAY-G001,KAY-F013,0.955106368,0.028071205,all,6027,0.955106368,0.981464972,0.028071205
KAY-G001,KAY-F013,0.955106368,0.028071205,all,6027,0.955106368,0.981464972,0.028071205
KAY-G001,KAY-F012,0.954429285,0.026385163,all,5665,0.954429285,0.980744891,0.026385163
KAY-G001,KAY-F012,0.954429285,0.026385163,all,5665,0.954429285,0.980744891,0.026385163
KAY-G001,KAY-H005,0.954079739,0.119667077,all,25693,0.954079739,1.038308338,0.119667077
KAY-G001,KAY-H005,0.954079739,0.119667077,all,25693,0.954079739,1.038308338,0.119667077
KAY-G001,KAY-F014,0.953724494,0.021681012,all,4655,0.953724494,0.977451655,0.021681012
KAY-G001,KAY-F014,0.953724494,0.021681012,all,4655,0.953724494,0.977451655,0.021681012
KAY-G001,KAY-H006,0.948242936,0.036683061,all,7876,0.948242936,1.024621093,0.036683061
KAY-G001,KAY-H006,0.948242936,0.036683061,all,7876,0.948242936,1.024621093,0.036683061
KAY-G001,KAY-H007,0.93916078,0.035593189,all,7642,0.93916078,1.054300609,0.035593189
KAY-G001,KAY-H007,0.93916078,0.035593189,all,7642,0.93916078,1.054300609,0.035593189
KAY-G001,KAY-E001,0.939072433,0.039007191,all,8375,0.939072433,1.006293729,0.039007191
KAY-G001,KAY-E001,0.939072433,0.039007191,all,8375,0.939072433,1.006293729,0.039007191
KAY-G001,KAY-F008,0.939044862,0.05022729,all,10784,0.939044862,0.989871323,0.05022729
KAY-G001,KAY-F008,0.939044862,0.05022729,all,10784,0.939044862,0.989871323,0.05022729
KAY-G001,KAY-H012,0.938934576,0.08516376,all,18285,0.938934576,0.983067834,0.08516376
KAY-G001,KAY-H012,0.938934576,0.08516376,all,18285,0.938934576,0.983067834,0.08516376
KAY-G002,KAY-G020,0.955858203,0.098754564,all,21203,0.955858203,1.039699405,0.098754564
KAY-G002,KAY-G020,0.955858203,0.098754564,all,21203,0.955858203,1.039699405,0.098754564
KAY-G002,KAY-H006,0.949986069,0.052509501,all,11274,0.949986069,1.016874261,0.052509501
KAY-G002,KAY-H006,0.949986069,0.052509501,all,11274,0.949986069,1.016874261,0.052509501
KAY-G002,KAY-H005,0.948130029,0.072728035,all,15615,0.948130029,1.051885946,0.072728035
KAY-G002,KAY-H005,0.948130029,0.072728035,all,15615,0.948130029,1.051885946,0.072728035
KAY-G002,KAY-F014,0.947898263,0.073780647,all,15841,0.947898263,1.001789939,0.073780647
KAY-G002,KAY-F014,0.947898263,0.073780647,all,15841,0.947898263,1.001789939,0.073780647
KAY-G002,KAY-F012,0.942888655,0.063473433,all,13628,0.942888655,1.009231748,0.063473433
KAY-G002,KAY-F012,0.942888655,0.063473433,all,13628,0.942888655,1.009231748,0.063473433
KAY-G002,KAY-H012,0.942197335,0.057376667,all,12319,0.942197335,0.976890178,0.057376667
KAY-G002,KAY-H012,0.942197335,0.057376667,all,12319,0.942197335,0.976890178,0.057376667
KAY-G002,KAY-F008,0.9398185,0.051559356,all,11070,0.9398185,0.994107175,0.051559356
KAY-G002,KAY-F008,0.9398185,0.051559356,all,11070,0.9398185,0.994107175,0.051559356
KAY-G002,KAY-G001,0.935915289,0.055616104,all,11941,0.935915289,1.010457046,0.055616104
KAY-G002,KAY-G001,0.935915289,0.055616104,all,11941,0.935915289,1.010457046,0.055616104
KAY-G002,KAY-H014,0.935366821,0.088838587,all,15640,0.939296113,1.001986866,0.091578202
KAY-G002,KAY-H014,0.935366821,0.088838587,all,15640,0.939296113,1.001986866,0.091578202
KAY-G002,KAY-D012,0.933226097,0.056426522,all,12115,0.933226097,0.980786139,0.056426522
KAY-G002,KAY-D012,0.933226097,0.056426522,all,12115,0.933226097,0.980786139,0.056426522
KAY-G003,KAY-F017,0.964306625,0.031447947,all,6752,0.964306625,0.991783739,0.031447947
KAY-G003,KAY-F017,0.964306625,0.031447947,all,6752,0.964306625,0.991783739,0.031447947
KAY-G003,KAY-G004,0.953278236,0.040893509,all,8780,0.953278236,1.01929511,0.040893509
KAY-G003,KAY-G004,0.953278236,0.040893509,all,8780,0.953278236,1.01929511,0.040893509
KAY-G003,KAY-F016,0.943292588,0.048252478,all,10224,0.942638603,0.994393613,0.048630368
KAY-G003,KAY-F016,0.943292588,0.048252478,all,10224,0.942638603,0.994393613,0.048630368
KAY-G003,KAY-F014,0.938284721,0.10731053,all,23040,0.938284721,1.004315311,0.10731053
KAY-G003,KAY-F014,0.938284721,0.10731053,all,23040,0.938284721,1.004315311,0.10731053
KAY-G003,KAY-F015,0.931992763,0.043515724,all,9343,0.931992763,1.031491802,0.043515724
KAY-G003,KAY-F015,0.931992763,0.043515724,all,9343,0.931992763,1.031491802,0.043515724
KAY-G003,KAY-G001,0.930064232,0.096495641,all,20718,0.930064232,1.014536916,0.096495641
KAY-G003,KAY-G001,0.930064232,0.096495641,all,20718,0.930064232,1.014536916,0.096495641
KAY-G003,KAY-H016,0.92911989,0.074945041,all,16091,0.92911989,1.000168454,0.074945041
KAY-G003,KAY-H016,0.92911989,0.074945041,all,16091,0.92911989,1.000168454,0.074945041
KAY-G003,KAY-G002,0.927396977,0.103957076,all,22320,0.927396977,0.993974672,0.103957076
KAY-G003,KAY-G002,0.927396977,0.103957076,all,22320,0.927396977,0.993974672,0.103957076
KAY-G003,KAY-E006,0.926759394,0.068168269,all,14636,0.926759394,1.021272593,0.068168269
KAY-G003,KAY-E006,0.926759394,0.068168269,all,14636,0.926759394,1.021272593,0.068168269
KAY-G003,KAY-I001,0.926203929,0.15914934,all,34170,0.926203929,1.006309371,0.15914934
KAY-G003,KAY-I001,0.926203929,0.15914934,all,34170,0.926203929,1.006309371,0.15914934
KAY-G004,KAY-G003,0.953278236,0.040893509,all,8780,0.953278236,0.981070143,0.040893509
KAY-G004,KAY-G003,0.953278236,0.040893509,all,8780,0.953278236,0.981070143,0.040893509
KAY-G004,KAY-F017,0.950870016,0.18225557,all,39131,0.950870016,1.003934039,0.18225557
KAY-G004,KAY-F017,0.950870016,0.18225557,all,39131,0.950870016,1.003934039,0.18225557
KAY-G004,KAY-G005,0.94774237,0.317045793,all,68071,0.94774237,1.021480167,0.317045793
KAY-G004,KAY-G005,0.94774237,0.317045793,all,68071,0.94774237,1.021480167,0.317045793
KAY-G004,KAY-F015,0.944362342,0.068904166,all,14794,0.944362342,1.011417873,0.068904166
KAY-G004,KAY-F015,0.944362342,0.068904166,all,14794,0.944362342,1.011417873,0.068904166
KAY-G004,KAY-G006,0.942248254,0.302747038,all,64715,0.9422951,1.008720228,0.307816342
KAY-G004,KAY-G006,0.942248254,0.302747038,all,64715,0.9422951,1.008720228,0.307816342
KAY-G004,KAY-F018,0.937402836,0.121096952,all,26000,0.937402836,1.038472393,0.121096952
KAY-G004,KAY-F018,0.937402836,0.121096952,all,26000,0.937402836,1.038472393,0.121096952
KAY-G004,KAY-H012,0.937274382,0.214281057,all,46007,0.937274382,0.947344669,0.214281057
KAY-G004,KAY-H012,0.937274382,0.214281057,all,46007,0.937274382,0.947344669,0.214281057
KAY-G004,KAY-F014,0.936428566,0.05460541,all,11724,0.936428566,0.986472455,0.05460541
KAY-G004,KAY-F014,0.936428566,0.05460541,all,11724,0.936428566,0.986472455,0.05460541
KAY-G004,KAY-F016,0.934723487,0.074344213,all,15817,0.934273756,0.993015991,0.075233425
KAY-G004,KAY-F016,0.934723487,0.074344213,all,15817,0.934273756,0.993015991,0.075233425
KAY-G004,KAY-H013,0.933077743,0.14499497,all,31131,0.933077743,0.968676894,0.14499497
KAY-G004,KAY-H013,0.933077743,0.14499497,all,31131,0.933077743,0.968676894,0.14499497
KAY-G005,KAY-G006,0.952699714,0.442031821,all,94590,0.952783039,0.986050833,0.449916524
KAY-G005,KAY-G006,0.952699714,0.442031821,all,94590,0.952783039,0.986050833,0.449916524
KAY-G005,KAY-G004,0.94774237,0.317045793,all,68071,0.94774237,0.978971528,0.317045793
KAY-G005,KAY-G004,0.94774237,0.317045793,all,68071,0.94774237,0.978971528,0.317045793
KAY-G005,KAY-F017,0.938596161,0.204500149,all,43907,0.938596161,0.983373817,0.204500149
KAY-G005,KAY-F017,0.938596161,0.204500149,all,43907,0.938596161,0.983373817,0.204500149
KAY-G005,KAY-H013,0.934997986,0.237443178,all,50980,0.934997986,0.952191518,0.237443178
KAY-G005,KAY-H013,0.934997986,0.237443178,all,50980,0.934997986,0.952191518,0.237443178
KAY-G005,KAY-G020,0.934225422,0.169708063,all,36437,0.934225422,0.979839056,0.169708063
KAY-G005,KAY-G020,0.934225422,0.169708063,all,36437,0.934225422,0.979839056,0.169708063
KAY-G005,KAY-F018,0.934100309,0.092532044,all,19867,0.934100309,1.021740344,0.092532044
KAY-G005,KAY-F018,0.934100309,0.092532044,all,19867,0.934100309,1.021740344,0.092532044
KAY-G005,KAY-F013,0.934042884,0.152200238,all,32678,0.934042884,0.98640353,0.152200238
KAY-G005,KAY-F013,0.934042884,0.152200238,all,32678,0.934042884,0.98640353,0.152200238
KAY-G005,KAY-H014,0.933516599,0.144529212,all,24561,0.9431082,0.970993257,0.14381408
KAY-G005,KAY-H014,0.933516599,0.144529212,all,24561,0.9431082,0.970993257,0.14381408
KAY-G005,KAY-E003,0.933263248,0.013651353,all,2931,0.933263248,0.961821674,0.013651353
KAY-G005,KAY-E003,0.933263248,0.013651353,all,2931,0.933263248,0.961821674,0.013651353
KAY-G005,KAY-G007,0.932948223,0.238276884,all,51159,0.932948223,0.991975968,0.238276884
KAY-G005,KAY-G007,0.932948223,0.238276884,all,51159,0.932948223,0.991975968,0.238276884
KAY-G006,KAY-G005,0.952699714,0.442031821,all,94590,0.952783039,1.014146499,0.449916524
KAY-G006,KAY-G005,0.952699714,0.442031821,all,94590,0.952783039,1.014146499,0.449916524
KAY-G006,KAY-H015,0.945215034,0.171463969,all,36685,0.945211128,0.999649458,0.174491888
KAY-G006,KAY-H015,0.945215034,0.171463969,all,36685,0.945211128,0.999649458,0.174491888
KAY-G006,KAY-G004,0.942248254,0.302747038,all,64715,0.9422951,0.991355157,0.307816342
KAY-G006,KAY-G004,0.942248254,0.302747038,all,64715,0.9422951,0.991355157,0.307816342
KAY-G006,KAY-E011,0.938385279,0.108307251,all,23067,0.938296843,1.011699987,0.109717988
KAY-G006,KAY-E011,0.938385279,0.108307251,all,23067,0.938296843,1.011699987,0.109717988
KAY-G006,KAY-H016,0.938368022,0.224057307,all,47936,0.938260762,0.996437316,0.228007173
KAY-G006,KAY-H016,0.938368022,0.224057307,all,47936,0.938260762,0.996437316,0.228007173
KAY-G006,KAY-F016,0.93770551,0.17397906,all,36475,0.93695591,0.996993712,0.177257574
KAY-G006,KAY-F016,0.93770551,0.17397906,all,36475,0.93695591,0.996993712,0.177257574
KAY-G006,KAY-F018,0.936911469,0.090976414,all,19459,0.936515701,1.037623749,0.092556567
KAY-G006,KAY-F018,0.936911469,0.090976414,all,19459,0.936515701,1.037623749,0.092556567
KAY-G006,KAY-H014,0.936077144,0.219409047,all,37374,0.943901537,0.996005307,0.224714102
KAY-G006,KAY-H014,0.936077144,0.219409047,all,37374,0.943901537,0.996005307,0.224714102
KAY-G006,KAY-F014,0.935674086,0.094772338,all,20330,0.935600453,1.005521101,0.096699471
KAY-G006,KAY-F014,0.935674086,0.094772338,all,20330,0.935600453,1.005521101,0.096699471
KAY-G006,KAY-I003,0.935435323,0.096835643,all,20751,0.935410794,0.99219067,0.098701953
KAY-G006,KAY-I003,0.935435323,0.096835643,all,20751,0.935410794,0.99219067,0.098701953
KAY-G007,KAY-H016,0.959239779,0.042630785,all,9153,0.959239779,0.981786813,0.042630785
KAY-G007,KAY-H016,0.959239779,0.042630785,all,9153,0.959239779,0.981786813,0.042630785
KAY-G007,KAY-H019,0.948716625,0.076393546,all,16402,0.948716625,0.99486795,0.076393546
KAY-G007,KAY-H019,0.948716625,0.076393546,all,16402,0.948716625,0.99486795,0.076393546
KAY-G007,KAY-H020,0.943506522,0.06128903,all,13159,0.943506522,0.972235749,0.06128903
KAY-G007,KAY-H020,0.943506522,0.06128903,all,13159,0.943506522,0.972235749,0.06128903
KAY-G007,KAY-E010,0.943039708,0.044787242,all,9616,0.943039708,1.019875279,0.044787242
KAY-G007,KAY-E010,0.943039708,0.044787242,all,9616,0.943039708,1.019875279,0.044787242
KAY-G007,KAY-I001,0.940084529,0.080394403,all,17261,0.940084529,1.019501877,0.080394403
KAY-G007,KAY-I001,0.940084529,0.080394403,all,17261,0.940084529,1.019501877,0.080394403
KAY-G007,KAY-F020,0.939979324,0.05120538,all,10994,0.939979324,0.96763344,0.05120538
KAY-G007,KAY-F020,0.939979324,0.05120538,all,10994,0.939979324,0.96763344,0.05120538
KAY-G007,KAY-H015,0.939277703,0.062504658,all,13420,0.939277703,1.006592352,0.062504658
KAY-G007,KAY-H015,0.939277703,0.062504658,all,13420,0.939277703,1.006592352,0.062504658
KAY-G007,KAY-F018,0.938880309,0.078456852,all,16845,0.938880309,1.042669529,0.078456852
KAY-G007,KAY-F018,0.938880309,0.078456852,all,16845,0.938880309,1.042669529,0.078456852
KAY-G007,KAY-H018,0.938652518,0.027475035,all,5899,0.938652518,0.995245537,0.027475035
KAY-G007,KAY-H018,0.938652518,0.027475035,all,5899,0.938652518,0.995245537,0.027475035
KAY-G007,KAY-E011,0.937580971,0.064358372,all,13818,0.937580971,1.02061785,0.064358372
KAY-G007,KAY-E011,0.937580971,0.064358372,all,13818,0.937580971,1.02061785,0.064358372
KAY-G020,KAY-F009,0.956026278,0.002640845,all,567,0.956026278,0.934130894,0.002640845
KAY-G020,KAY-F009,0.956026278,0.002640845,all,567,0.956026278,0.934130894,0.002640845
KAY-G020,KAY-G002,0.955858203,0.098754564,all,21203,0.955858203,0.961816459,0.098754564
KAY-G020,KAY-G002,0.955858203,0.098754564,all,21203,0.955858203,0.961816459,0.098754564
KAY-G020,KAY-G001,0.955361936,0.019715515,all,4233,0.955361936,0.982565553,0.019715515
KAY-G020,KAY-G001,0.955361936,0.019715515,all,4233,0.955361936,0.982565553,0.019715515
KAY-G020,KAY-H007,0.950484171,0.073328862,all,15744,0.950484171,1.032824876,0.073328862
KAY-G020,KAY-H007,0.950484171,0.073328862,all,15744,0.950484171,1.032824876,0.073328862
KAY-G020,KAY-H006,0.949555539,0.164910761,all,35407,0.949555539,0.991647351,0.164910761
KAY-G020,KAY-H006,0.949555539,0.164910761,all,35407,0.949555539,0.991647351,0.164910761
KAY-G020,KAY-H012,0.949291744,0.155292868,all,33342,0.949291744,0.963143618,0.155292868
KAY-G020,KAY-H012,0.949291744,0.155292868,all,33342,0.949291744,0.963143618,0.155292868
KAY-G020,KAY-H013,0.947951226,0.190462218,all,40893,0.947951226,0.971304483,0.190462218
KAY-G020,KAY-H013,0.947951226,0.190462218,all,40893,0.947951226,0.971304483,0.190462218
KAY-G020,KAY-F013,0.947516817,0.176745659,all,37948,0.947516817,0.998727663,0.176745659
KAY-G020,KAY-F013,0.947516817,0.176745659,all,37948,0.947516817,0.998727663,0.176745659
KAY-G020,KAY-H005,0.94735963,0.176591959,all,37915,0.94735963,1.015803706,0.176591959
KAY-G020,KAY-H005,0.94735963,0.176591959,all,37915,0.94735963,1.015803706,0.176591959
KAY-G020,KAY-H011,0.945429692,0.142205082,all,30532,0.945429692,0.999288745,0.142205082
KAY-G020,KAY-H011,0.945429692,0.142205082,all,30532,0.945429692,0.999288745,0.142205082
KAY-H001,KAY-H002,0.965538525,0.164398428,all,35297,0.965538525,0.98548418,0.164398428
KAY-H001,KAY-H002,0.965538525,0.164398428,all,35297,0.965538525,0.98548418,0.164398428
KAY-H001,KAY-F001,0.954946109,0.265756576,all,57059,0.954946109,0.958495454,0.265756576
KAY-H001,KAY-F001,0.954946109,0.265756576,all,57059,0.954946109,0.958495454,0.265756576
KAY-H001,KAY-H003,0.954284633,0.125102467,all,26860,0.954284633,0.972671218,0.125102467
KAY-H001,KAY-H003,0.954284633,0.125102467,all,26860,0.954284633,0.972671218,0.125102467
KAY-H001,KAY-J001,0.945270786,0.254587711,all,54661,0.945270786,0.977637788,0.254587711
KAY-H001,KAY-J001,0.945270786,0.254587711,all,54661,0.945270786,0.977637788,0.254587711
KAY-H001,KAY-F002,0.940911651,0.215505999,all,46270,0.940911651,0.955723887,0.215505999
KAY-H001,KAY-F002,0.940911651,0.215505999,all,46270,0.940911651,0.955723887,0.215505999
KAY-H001,KAY-F003,0.935328797,0.221202213,all,46341,0.935128795,0.944335075,0.225044799
KAY-H001,KAY-F003,0.935328797,0.221202213,all,46341,0.935128795,0.944335075,0.225044799
KAY-H001,KAY-D003,0.928547612,0.158907147,all,34118,0.928547612,0.967542918,0.158907147
KAY-H001,KAY-D003,0.928547612,0.158907147,all,34118,0.928547612,0.967542918,0.158907147
KAY-H001,KAY-D001,0.928447077,0.155916983,all,33476,0.928447077,0.959993939,0.155916983
KAY-H001,KAY-D001,0.928447077,0.155916983,all,33476,0.928447077,0.959993939,0.155916983
KAY-H001,KAY-F004,0.928429379,0.202860683,all,43555,0.928429379,0.976437344,0.202860683
KAY-H001,KAY-F004,0.928429379,0.202860683,all,43555,0.928429379,0.976437344,0.202860683
KAY-H001,KAY-J002,0.928242298,0.17630319,all,31142,0.933016992,0.970250822,0.17770347
KAY-H001,KAY-J002,0.928242298,0.17630319,all,31142,0.933016992,0.970250822,0.17770347
KAY-H002,KAY-H001,0.965538525,0.164398428,all,35297,0.965538525,1.014729633,0.164398428
KAY-H002,KAY-H001,0.965538525,0.164398428,all,35297,0.965538525,1.014729633,0.164398428
KAY-H002,KAY-H003,0.960954891,0.155209032,all,33324,0.960954891,0.983751313,0.155209032
KAY-H002,KAY-H003,0.960954891,0.155209032,all,33324,0.960954891,0.983751313,0.155209032
KAY-H002,KAY-F001,0.940411546,0.163052388,all,35008,0.940411546,0.980628062,0.163052388
KAY-H002,KAY-F001,0.940411546,0.163052388,all,35008,0.940411546,0.980628062,0.163052388
KAY-H002,KAY-F003,0.938617849,0.18054624,all,37660,0.938765043,0.962421391,0.182887446
KAY-H002,KAY-F003,0.938617849,0.18054624,all,37660,0.938765043,0.962421391,0.182887446
KAY-H002,KAY-J001,0.936109526,0.186726843,all,40091,0.936109526,0.992654132,0.186726843
KAY-H002,KAY-J001,0.936109526,0.186726843,all,40091,0.936109526,0.992654132,0.186726843
KAY-H002,KAY-F004,0.935670191,0.176913332,all,37984,0.935670191,0.9958103,0.176913332
KAY-H002,KAY-F004,0.935670191,0.176913332,all,37984,0.935670191,0.9958103,0.176913332
KAY-H002,KAY-J004,0.933939365,0.129429354,all,27789,0.933939365,0.966030906,0.129429354
KAY-H002,KAY-J004,0.933939365,0.129429354,all,27789,0.933939365,0.966030906,0.129429354
KAY-H002,KAY-F002,0.932997874,0.145209218,all,31177,0.932997874,0.970463458,0.145209218
KAY-H002,KAY-F002,0.932997874,0.145209218,all,31177,0.932997874,0.970463458,0.145209218
KAY-H002,KAY-D003,0.932470898,0.097776474,all,20993,0.932470898,0.982969024,0.097776474
KAY-H002,KAY-D003,0.932470898,0.097776474,all,20993,0.932470898,0.982969024,0.097776474
KAY-H002,KAY-J005,0.931270125,0.127538378,all,27383,0.931270125,0.94887197,0.127538378
KAY-H002,KAY-J005,0.931270125,0.127538378,all,27383,0.931270125,0.94887197,0.127538378
KAY-H003,KAY-H002,0.960954891,0.155209032,all,33324,0.960954891,1.016517068,0.155209032
KAY-H003,KAY-H002,0.960954891,0.155209032,all,33324,0.960954891,1.016517068,0.155209032
KAY-H003,KAY-H001,0.954284633,0.125102467,all,26860,0.954284633,1.028096629,0.125102467
KAY-H003,KAY-H001,0.954284633,0.125102467,all,26860,0.954284633,1.028096629,0.125102467
KAY-H003,KAY-F001,0.938910165,0.171198487,all,36757,0.938910165,1.000593332,0.171198487
KAY-H003,KAY-F001,0.938910165,0.171198487,all,36757,0.938910165,1.000593332,0.171198487
KAY-H003,KAY-F003,0.934654537,0.18331284,all,38198,0.935463555,0.974000479,0.185500124
KAY-H003,KAY-F003,0.934654537,0.18331284,all,38198,0.935463555,0.974000479,0.185500124
KAY-H003,KAY-J001,0.933913521,0.183885722,all,39481,0.933913521,1.003655566,0.183885722
KAY-H003,KAY-J001,0.933913521,0.183885722,all,39481,0.933913521,1.003655566,0.183885722
KAY-H003,KAY-F008,0.928719599,0.103826664,all,22292,0.928719599,0.999964831,0.103826664
KAY-H003,KAY-F008,0.928719599,0.103826664,all,22292,0.928719599,0.999964831,0.103826664
KAY-H003,KAY-F002,0.928433349,0.188757545,all,40527,0.928433349,0.987722923,0.188757545
KAY-H003,KAY-F002,0.928433349,0.188757545,all,40527,0.928433349,0.987722923,0.188757545
KAY-H003,KAY-J004,0.928090674,0.095960019,all,20603,0.928090674,0.972759897,0.095960019
